condition,Kinase,n_peptides,n_pairs,mean_diff,statistic,effect_size,p_value,p_adjusted,source_file
Pos30m_PosCTL,ERK,30,90,-0.21642912310777665,953,0.23272283272283273,1.0729933289623733e-5,2.421899228229357e-5,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,MST,16,48,-0.30921204835690447,163,0.13860544217687074,1.3373465254361444e-5,2.9347326530404283e-5,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,CHK1,10,30,-0.5197447167920147,24,0.05161290322580645,1.8839835739769534e-5,4.0225595228156574e-5,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,PKCI,10,30,-0.5775277985543473,32,0.06881720430107527,3.8942161301380524e-5,8.09587037581332e-5,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,IRAK,9,27,-0.4164710893010388,22,0.0582010582010582,6.329904728008034e-5,1.2822114705452172e-4,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,GRK,8,24,-0.6548931080791973,10,0.03333333333333333,6.727742881565342e-5,1.3287292191091553e-4,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,MLK,12,36,-0.3648648453636053,84,0.12612612612612611,9.458532547348116e-5,1.8224977347329298e-4,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,MTOR,15,45,-0.2773359402706827,172,0.16618357487922705,9.85211720801325e-5,1.8531363319834447e-4,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,JNK,25,75,-0.2206445612706677,719,0.25228070175438594,1.9498036912639146e-4,3.58219747929882e-4,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,FRAY,11,33,-0.38996057368001025,90,0.16042780748663102,6.865679643788366e-4,0.0012327015724074566,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,GSK,13,39,-0.31258854183181073,149,0.191025641025641,7.902797342087868e-4,0.0013873799778332035,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,STKR,5,15,-0.5244595485957593,1,0.008333333333333333,8.919013770591247e-4,0.0015317436692971924,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,STE11,5,15,-0.4959723741849531,4,0.03333333333333333,0.0016205180022727608,0.0027238494080754918,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,LKB,5,15,-0.295033120008865,5,0.041666666666666664,0.001965529409241636,0.003234933819376859,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,CK2,4,12,-0.54429095053328,0,0,0.0025261742685021692,0.004072811575748395,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,MARK,5,15,-0.5795930401869681,8,0.06666666666666667,0.003444524083916485,0.005442348052588046,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,PKCH,12,36,-0.22087781052350255,148,0.2222222222222222,0.003748314721148697,0.005806212999426414,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,RAF,14,42,-0.24657976035730153,220,0.24363233665559247,0.003872732209067934,0.005883573933007053,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,AUR,8,24,-0.2741393248070775,62,0.20666666666666667,0.01241933065155227,0.018511832480615647,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,ATR,6,18,-0.264386586675338,29,0.1695906432748538,0.014735309402339983,0.021557211903423308,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,MSN,4,12,-0.4625573146216163,8,0.10256410256410256,0.016728700389704677,0.02402849692339399,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,COT,5,15,-0.38268090599846605,18,0.15,0.01842118248582118,0.025987025292497738,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,NDR,2,6,-0.4857132900696944,0,0,0.036031686218233556,0.04993865282877984,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,MLCK,5,15,-0.23519114336177854,23,0.19166666666666668,0.038166631333562746,0.05198558405778374,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,PAKB,2,6,-0.38461931529877147,1,0.047619047619047616,0.05917206782585943,0.07923039590242195,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,PRKDC,6,18,-0.2735841687840903,45,0.2631578947368421,0.08150595513442671,0.1073161742603285,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,VRK1,3,9,-0.18806508392571797,9,0.2,0.12353425375256949,0.1599869843680818,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,BARK2,2,6,-0.29778604031990946,3,0.14285714285714285,0.1422132419363925,0.17833089068214297,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,HAL,2,6,-0.6909092333379694,3,0.14285714285714285,0.1422132419363925,0.17833089068214297,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,PASK,1,3,-0.9792582373218485,0,0,0.1814492077214203,0.2077461943477131,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,TAO,1,3,-0.5715263293543881,0,0,0.1814492077214203,0.2077461943477131,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,NMO,1,3,-0.19106267558134307,0,0,0.1814492077214203,0.2077461943477131,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,ATM,1,3,-0.8148875158257661,0,0,0.1814492077214203,0.2077461943477131,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,NAK,1,3,-0.49329443702417414,0,0,0.1814492077214203,0.2077461943477131,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,SLK,1,3,-0.6364728061561689,0,0,0.1814492077214203,0.2077461943477131,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,BRSK,1,3,-0.19001097363148478,1,0.16666666666666666,0.42267807417063546,0.4280970238394897,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,EGFR,1,3,-0.3449703926220293,1,0.16666666666666666,0.42267807417063546,0.4280970238394897,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,CSK,1,3,-0.3449703926220293,1,0.16666666666666666,0.42267807417063546,0.4280970238394897,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,TEC,1,3,-0.3449703926220293,1,0.16666666666666666,0.42267807417063546,0.4280970238394897,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,PDGFR,1,3,-0.3449703926220293,1,0.16666666666666666,0.42267807417063546,0.4280970238394897,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,SYK,1,3,-0.3449703926220293,1,0.16666666666666666,0.42267807417063546,0.4280970238394897,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,AXL,1,3,-0.3449703926220293,1,0.16666666666666666,0.42267807417063546,0.4280970238394897,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,VEGFR,1,3,-0.3449703926220293,1,0.16666666666666666,0.42267807417063546,0.4280970238394897,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,KHS,1,3,-0.2720143429726797,1,0.16666666666666666,0.42267807417063546,0.4280970238394897,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos30m_PosCTL,PKN,1,3,-0.19379325951951315,3,0.5,1,1,hpv_pos_25.10-signal_Pos30m_PosCTL-STK.csv
Pos4h_PosCTL,DMPK,73,219,-0.30603856291513976,3000,0.12453300124533001,9.411189959316663e-22,7.52895196745333e-20,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,RSK,63,189,-0.332179781636984,1781,0.09919242550821498,1.9907903633542935e-21,7.963161453417174e-20,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,PKA,51,153,-0.4112359974377435,685,0.058144469909175794,3.9616050032682966e-21,1.0564280008715458e-19,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,PKCA,79,237,-0.29915983492811404,4195,0.14874304152040563,1.1399326848600297e-20,2.2798653697200594e-19,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,PHK,66,198,-0.3042735069212629,2539,0.128876706766154,2.234041689840565e-19,3.574466703744904e-18,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,BARK1,89,267,-0.2625354031197895,6608,0.18469450500307452,6.948275962842735e-19,7.940886814677412e-18,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,VRK2,89,267,-0.2625354031197895,6608,0.18469450500307452,6.948275962842735e-19,7.940886814677412e-18,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,PIM,56,168,-0.29836456296394354,1812,0.12764158918005072,5.711810991792261e-17,5.711810991792261e-16,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,PKG,42,126,-0.40512870695878606,602,0.0752405949256343,2.0829433604966058e-16,1.8515052093303163e-15,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,PDHK,42,126,-0.3577810896369525,689,0.08611423572053493,1.215751915545757e-15,9.726015324366056e-15,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,QIK,46,138,-0.2852345308263522,1358,0.14159107496611406,4.613758640036777e-13,3.355460829117656e-12,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,PKD,29,87,-0.4299745622122323,209,0.05459770114942529,8.536011501785713e-13,5.690674334523809e-12,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,PEK,58,174,-0.2496292764921682,2874,0.18876847290640394,1.7890881028195258e-12,1.1009772940427852e-11,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,AKT,31,93,-0.2833125799254207,331,0.07572637840311142,1.9471479045538977e-12,1.1126559454593701e-11,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,MAPKAPK,38,114,-0.33760895944834846,797,0.12158657513348589,3.879085804621724e-12,2.0688457624649194e-11,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,RAD53,28,84,-0.36077830033479497,263,0.07366946778711485,1.8534034058878863e-11,9.267017029439431e-11,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,PAKA,24,72,-0.4200127802517414,113,0.04299847792998478,2.5166410086737378e-11,1.1843016511405826e-10,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,IKK,36,108,-0.32298922614956294,797,0.13540604825008495,8.010344392676548e-11,3.549494372857178e-10,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,RIPK,27,81,-0.4172029949132377,281,0.08461306835290575,8.430049135535798e-11,3.549494372857178e-10,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,AMPK,19,57,-0.4744598202937593,9,0.0054446460980036296,1.2605092454815792e-10,5.042036981926317e-10,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,CDK,62,186,-0.2154328505276756,4070,0.23402909550917142,5.167614734334866e-10,1.968615136889473e-9,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,CAMK1,19,57,-0.4353475296249367,108,0.06533575317604355,1.86251225778452e-8,6.772771846489163e-8,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,SGK,22,66,-0.2858764477007199,254,0.114880144730891,5.441141477818603e-8,1.8925709488064706e-7,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,CK1,23,69,-0.32282641684221713,302,0.12505175983436853,1.0430318006208936e-7,3.4767726687363125e-7,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,DAPK,16,48,-0.29943737428004297,125,0.10629251700680271,2.0989918865824285e-6,6.716774037063772e-6,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,PKCD,10,30,-0.432131155932462,16,0.034408602150537634,8.881167598355963e-6,2.7326669533402965e-5,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,CHK1,10,30,-0.38799713409109005,20,0.043010752688172046,2.0463679157240263e-5,6.0633123428860035e-5,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,MELK,21,63,-0.20889533069909413,408,0.20238095238095238,4.056472236456521e-5,1.158992067559006e-4,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,PKCI,10,30,-0.369870375796567,33,0.07096774193548387,4.2564490164800134e-5,1.1741928321324175e-4,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,STE7,28,84,-0.2323419874565423,846,0.23697478991596638,4.6966672151203054e-5,1.252444590698748e-4,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,PLK,22,66,-0.21611522314514442,480,0.21709633649932158,1.0942523972058324e-4,2.8238771540795677e-4,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,CAMK2,13,39,-0.29634696173092906,123,0.1576923076923077,2.0000755313882314e-4,5.000188828470579e-4,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,RAF,14,42,-0.2038455909007653,155,0.1716500553709856,2.1467999780954675e-4,5.20436358326174e-4,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,AUR,8,24,-0.28575147488120295,23,0.07666666666666666,3.011767921188166e-4,7.086512755736862e-4,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,GRK,8,24,-0.4205275166786271,27,0.09,4.6525815807104987e-4,0.0010510933323003907,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,MLK,12,36,-0.22939930448940307,110,0.16516516516516516,4.729919995351758e-4,0.0010510933323003907,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,NEK,14,42,-0.20859702037482936,212,0.23477297895902546,0.0028046462232699573,0.006064099942205314,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,CK2,5,15,-0.36745321628383043,9,0.075,0.004128050101717345,0.008641486488969497,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,PDK1,35,105,-0.11465215333545918,1847,0.33189577717879604,0.00421272466337263,0.008641486488969497,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,FRAY,11,33,-0.20330565103652898,130,0.23172905525846701,0.007358381801725005,0.01471676360345001,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,ATR,7,21,-0.18192091641000402,40,0.17316017316017315,0.009138638700740397,0.01783149014778614,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,STKR,5,15,-0.2885316860472324,15,0.125,0.011490067342975488,0.021885842558048547,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,NDR,3,9,-0.3954886715322008,1,0.022222222222222223,0.012851240187496516,0.02390928406976096,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,MARK,6,18,-0.4056463922097569,24,0.14035087719298245,0.013832594507252102,0.025150171831367456,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,P38,29,87,-0.12662259947272034,1357,0.3544932079414838,0.02717628017637212,0.048313386980217095,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,PAKB,2,6,-0.09728758705205895,0,0,0.036031686218233556,0.06266380211866705,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,PRKDC,7,21,-0.1622014774072999,60,0.2597402597402597,0.05591843854478423,0.09518032092729231,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,HAL,2,6,-0.5393890408677616,1,0.047619047619047616,0.05917206782585943,0.09862011304309906,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,MTOR,15,45,-0.08842210530202027,351,0.3391304347826087,0.06096715515028404,0.09953821249025965,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,IRAK,9,27,-0.16673924169083873,116,0.30687830687830686,0.08154127132990813,0.13046603412785301,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,MLCK,5,15,-0.13828328961730546,32,0.26666666666666666,0.11831271616460735,0.18558857437585466,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,MOS,1,3,0.12522795918963844,6,1,0.18144920772142026,0.25870727486017425,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,SLK,1,3,0.22728272262966862,6,1,0.18144920772142026,0.25870727486017425,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,PASK,1,3,-0.710043976023997,0,0,0.1814492077214203,0.25870727486017425,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,TAO,1,3,-0.24722353772456587,0,0,0.1814492077214203,0.25870727486017425,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,ATM,1,3,-0.5930846444884814,0,0,0.1814492077214203,0.25870727486017425,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,GSK,12,36,-0.14407467296432958,248,0.37237237237237236,0.18432893333787417,0.25870727486017425,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,MSN,4,12,-0.10708339553628143,22,0.28205128205128205,0.19553885910399538,0.2697087711779247,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,BARK2,2,6,0.19031397199584604,16,0.7619047619047619,0.29450739368011014,0.39933205922726794,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,ERK,30,90,-0.0645200860985614,1822,0.4449328449328449,0.3652906000938881,0.4762569849809978,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,MST,16,48,-0.048416285669077845,478,0.4064625850340136,0.3655848268011904,0.4762569849809978,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,KHS,1,3,-0.21126819666598468,0,0,0.37109336952269756,0.4762569849809978,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,BRSK,1,3,-0.450529505325442,1,0.16666666666666666,0.42267807417063546,0.4762569849809978,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,NAK,1,3,-0.3433375854057612,1,0.16666666666666666,0.42267807417063546,0.4762569849809978,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,EGFR,1,3,0.28249764267325644,5,0.8333333333333334,0.4226780741706355,0.4762569849809978,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,CSK,1,3,0.28249764267325644,5,0.8333333333333334,0.4226780741706355,0.4762569849809978,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,TEC,1,3,0.28249764267325644,5,0.8333333333333334,0.4226780741706355,0.4762569849809978,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,PDGFR,1,3,0.28249764267325644,5,0.8333333333333334,0.4226780741706355,0.4762569849809978,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,SYK,1,3,0.28249764267325644,5,0.8333333333333334,0.4226780741706355,0.4762569849809978,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,AXL,1,3,0.28249764267325644,5,0.8333333333333334,0.4226780741706355,0.4762569849809978,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,VEGFR,1,3,0.28249764267325644,5,0.8333333333333334,0.4226780741706355,0.4762569849809978,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,STE11,5,15,-0.16097619483756817,46,0.38333333333333336,0.44323107559105224,0.49247897287894693,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,JNK,24,72,-0.0505003505317026,1162,0.4421613394216134,0.5081019447109973,0.5568240489983532,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,DYRK,27,81,-0.01660985617113756,1778,0.5353809093646492,0.581723556596554,0.628890331455734,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,VRK1,3,9,0.05048952455597969,27,0.6,0.6355861222787667,0.6779585304306844,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,PKCH,12,36,-0.02604739666947284,308,0.4624624624624625,0.7003047740926462,0.7371629200975223,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,NMO,1,3,0.27898531542381033,4,0.6666666666666666,0.7892680261342813,0.8200187284512013,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,COT,5,15,-0.045486913897285125,57,0.475,0.8870875422894803,0.9098333767071591,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,LKB,5,15,-0.02770949241038293,58,0.48333333333333334,0.932106941814807,0.9439057638630958,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos4h_PosCTL,PKN,1,3,-0.039884293443429066,3,0.5,1,1,hpv_pos_25.11-signal_Pos4h_PosCTL-STK.csv
Pos5m_PosCTL,BARK1,86,258,-0.41014611155797576,2515,0.07527461015833109,2.823077669494053e-32,1.115115679450151e-30,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,VRK2,86,258,-0.41014611155797576,2515,0.07527461015833109,2.823077669494053e-32,1.115115679450151e-30,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,PKCA,76,228,-0.4392351573198011,1864,0.07140121044970504,3.213630563128444e-29,8.462560482904902e-28,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,DMPK,71,213,-0.4329018393028461,1406,0.06169101838445,1.3690610048363172e-28,2.7038954845517263e-27,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,RSK,60,180,-0.4917864564169333,704,0.04321669736034377,2.1923486413117664e-26,3.463910853272591e-25,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,PHK,64,192,-0.42405312627622715,1394,0.07523747841105353,1.8470356604649848e-24,2.4319302862788966e-23,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,PEK,55,165,-0.41363178828089814,828,0.06046002190580504,1.2054870929914007e-22,1.3604782906617237e-21,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,PKA,48,144,-0.5578900466527641,389,0.03726053639846743,5.773595903953758e-22,5.701425955154336e-21,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,PIM,54,162,-0.44068473332820546,855,0.06475800954328562,7.3256041115714235e-22,6.4302524979349165e-21,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,CDK,60,180,-0.3577401837309383,1559,0.09570288520564764,5.090196611693308e-21,4.021255323237713e-20,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,PKG,39,117,-0.5992107665583034,168,0.024337244676227728,4.2941260487713553e-19,3.0839632532085185e-18,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,QIK,46,138,-0.40658609659264333,617,0.06433114378062767,6.717740365739859e-19,4.422512407445407e-18,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,PDHK,40,120,-0.5137468230761476,294,0.04049586776859504,2.4314389871577526e-18,1.477566769118942e-17,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,IKK,35,105,-0.49809675004475806,176,0.031626235399820304,8.023916732830132e-17,4.527781584954146e-16,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,MAPKAPK,36,108,-0.46633251897486405,432,0.07339449541284404,1.4145048064425552e-14,7.449725313930791e-14,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,PKD,29,87,-0.610000772628743,147,0.0384012539184953,7.631876655210319e-14,3.768239098510095e-13,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,AKT,28,84,-0.4150058068273391,117,0.03277310924369748,1.0324843998161471e-13,4.798015740322096e-13,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,PDK1,35,105,-0.2821866924752716,521,0.09362084456424079,4.902050003929714e-13,2.1514552795024857e-12,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,RIPK,25,75,-0.5699349811108514,67,0.023508771929824562,7.590378543608406e-13,3.1559994997108636e-12,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,RAD53,26,78,-0.4965893871316352,161,0.05225576111652061,6.4899812207695355e-12,2.5070591381384665e-11,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,STE7,27,81,-0.4484648989837084,202,0.0608250526949714,6.66433441783643e-12,2.5070591381384665e-11,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,PAKA,23,69,-0.6049390941096069,69,0.02857142857142857,1.0172461774728618e-11,3.652838546379822e-11,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,SGK,22,66,-0.4293489928472543,74,0.03346901854364541,4.5149399965897505e-11,1.5507837379590882e-10,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,CAMK1,19,57,-0.6202783928418256,13,0.007864488808227465,1.0508129898174118e-10,3.4589260914823137e-10,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,AMPK,18,54,-0.6238145631277628,11,0.007407407407407408,3.092495429541607e-10,9.77228555735148e-10,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
