Kinase,score,condition
PIM,0.39,Neg24h_NegCTL
PIM,0.39,Neg24h_NegCTL
PIM,0.09833333333333331,Neg30m_NegCTL
PIM,0.09833333333333331,Neg30m_NegCTL
PIM,0.09833333333333331,Neg30m_NegCTL
PIM,0.38416666666666666,Neg4h_NegCTL
PIM,0.38416666666666666,Neg4h_NegCTL
PIM,0.38416666666666666,Neg4h_NegCTL
PIM,-0.9233333333333332,Neg5m_NegCTL
PIM,-0.9233333333333332,Neg5m_NegCTL
PIM,-0.9233333333333332,Neg5m_NegCTL
PIM,0.7175,Pos15m_PosCTL
PIM,0.7175,Pos15m_PosCTL
PIM,0.7175,Pos15m_PosCTL
PIM,0.38833333333333336,Pos1h_PosCTL
PIM,0.38833333333333336,Pos1h_PosCTL
PIM,0.38833333333333336,Pos1h_PosCTL
PIM,-0.11499999999999998,Pos24h_PosCTL
PIM,-0.11499999999999998,Pos24h_PosCTL
PIM,-0.11499999999999998,Pos24h_PosCTL
PIM,0.7675,Pos30m_PosCTL
PIM,0.7675,Pos30m_PosCTL
PIM,0.7675,Pos30m_PosCTL
PIM,0.5358333333333333,Pos4h_PosCTL
PIM,0.5358333333333333,Pos4h_PosCTL
PIM,0.5358333333333333,Pos4h_PosCTL
PIM,1.4375,Pos5m_PosCTL
PIM,1.4375,Pos5m_PosCTL
PIM,1.4375,Pos5m_PosCTL
PKA,2.2741666666666664,Neg15m_NegCTL
PKA,2.2741666666666664,Neg15m_NegCTL
PKA,2.2741666666666664,Neg15m_NegCTL
PKA,2.2741666666666664,Neg15m_NegCTL
PKA,2.2741666666666664,Neg15m_NegCTL
PKA,3.75,Neg1h_NegCTL
PKA,3.75,Neg1h_NegCTL
PKA,3.75,Neg1h_NegCTL
PKA,3.75,Neg1h_NegCTL
PKA,3.75,Neg1h_NegCTL
PKA,0.6225,Neg24h_NegCTL
PKA,0.6225,Neg24h_NegCTL
PKA,0.6225,Neg24h_NegCTL
PKA,0.6225,Neg24h_NegCTL
PKA,0.6225,Neg24h_NegCTL
PKA,2.931666666666666,Neg30m_NegCTL
PKA,2.931666666666666,Neg30m_NegCTL
PKA,2.931666666666666,Neg30m_NegCTL
PKA,2.931666666666666,Neg30m_NegCTL
PKA,2.931666666666666,Neg30m_NegCTL
PKA,2.424166666666667,Neg4h_NegCTL
PKA,2.424166666666667,Neg4h_NegCTL
PKA,2.424166666666667,Neg4h_NegCTL
PKA,2.424166666666667,Neg4h_NegCTL
PKA,2.424166666666667,Neg4h_NegCTL
PKA,0.7558333333333334,Neg5m_NegCTL
PKA,0.7558333333333334,Neg5m_NegCTL
PKA,0.7558333333333334,Neg5m_NegCTL
PKA,0.7558333333333334,Neg5m_NegCTL
PKA,0.7558333333333334,Neg5m_NegCTL
PKA,2.8908333333333336,Pos15m_PosCTL
PKA,2.8908333333333336,Pos15m_PosCTL
PKA,2.8908333333333336,Pos15m_PosCTL
PKA,2.8908333333333336,Pos15m_PosCTL
PKA,2.8908333333333336,Pos15m_PosCTL
PKA,3.111666666666667,Pos1h_PosCTL
PKA,3.111666666666667,Pos1h_PosCTL
PKA,3.111666666666667,Pos1h_PosCTL
PKA,3.111666666666667,Pos1h_PosCTL
PKA,3.111666666666667,Pos1h_PosCTL
PKA,-0.01000000000000004,Pos24h_PosCTL
PKA,-0.01000000000000004,Pos24h_PosCTL
PKA,-0.01000000000000004,Pos24h_PosCTL
PKA,-0.01000000000000004,Pos24h_PosCTL
PKA,-0.01000000000000004,Pos24h_PosCTL
PKA,2.9483333333333333,Pos30m_PosCTL
PKA,2.9483333333333333,Pos30m_PosCTL
PKA,2.9483333333333333,Pos30m_PosCTL
PKA,2.9483333333333333,Pos30m_PosCTL
PKA,2.9483333333333333,Pos30m_PosCTL
PKA,3.3466666666666667,Pos4h_PosCTL
PKA,3.3466666666666667,Pos4h_PosCTL
PKA,3.3466666666666667,Pos4h_PosCTL
PKA,3.3466666666666667,Pos4h_PosCTL
PKA,3.3466666666666667,Pos4h_PosCTL
PKA,3.8466666666666662,Pos5m_PosCTL
PKA,3.8466666666666662,Pos5m_PosCTL
PKA,3.8466666666666662,Pos5m_PosCTL
PKA,3.8466666666666662,Pos5m_PosCTL
PKA,3.8466666666666662,Pos5m_PosCTL
PKCA,-4.109166666666667,Neg15m_NegCTL
PKCA,-4.109166666666667,Neg15m_NegCTL
PKCA,-4.109166666666667,Neg15m_NegCTL
PKCA,-1.413333333333333,Neg1h_NegCTL
PKCA,-1.413333333333333,Neg1h_NegCTL
PKCA,-1.413333333333333,Neg1h_NegCTL
PKCA,-4.128333333333333,Neg24h_NegCTL
PKCA,-4.128333333333333,Neg24h_NegCTL
PKCA,-4.128333333333333,Neg24h_NegCTL
PKCA,-2.4466666666666668,Neg30m_NegCTL
PKCA,-2.4466666666666668,Neg30m_NegCTL
PKCA,-2.4466666666666668,Neg30m_NegCTL
PKCA,-2.1975,Neg4h_NegCTL
PKCA,-2.1975,Neg4h_NegCTL
PKCA,-2.1975,Neg4h_NegCTL
PKCA,-4.91,Neg5m_NegCTL
PKCA,-4.91,Neg5m_NegCTL
PKCA,-4.91,Neg5m_NegCTL
PKCA,-3.586666666666667,Pos15m_PosCTL
PKCA,-3.586666666666667,Pos15m_PosCTL
PKCA,-3.586666666666667,Pos15m_PosCTL
PKCA,-1.9883333333333333,Pos1h_PosCTL
PKCA,-1.9883333333333333,Pos1h_PosCTL
PKCA,-1.9883333333333333,Pos1h_PosCTL
PKCA,-2.94,Pos24h_PosCTL
PKCA,-2.94,Pos24h_PosCTL
PKCA,-2.94,Pos24h_PosCTL
PKCA,-3.9183333333333334,Pos30m_PosCTL
PKCA,-3.9183333333333334,Pos30m_PosCTL
PKCA,-3.9183333333333334,Pos30m_PosCTL
PKCA,-2.8325,Pos4h_PosCTL
PKCA,-2.8325,Pos4h_PosCTL
PKCA,-2.8325,Pos4h_PosCTL
PKCA,-2.080833333333333,Pos5m_PosCTL
PKCA,-2.080833333333333,Pos5m_PosCTL
PKCA,-2.080833333333333,Pos5m_PosCTL
PKCD,0.47,Neg15m_NegCTL
PKCD,0.47,Neg15m_NegCTL
PKCD,1.2466666666666666,Neg1h_NegCTL
PKCD,1.2466666666666666,Neg1h_NegCTL
PKCD,0.2866666666666667,Neg24h_NegCTL
PKCD,0.2866666666666667,Neg24h_NegCTL
PKCD,0.5308333333333334,Neg30m_NegCTL
PKCD,0.5308333333333334,Neg30m_NegCTL
PKCD,-0.1708333333333333,Neg4h_NegCTL
PKCD,-0.1708333333333333,Neg4h_NegCTL
PKCD,-0.2675,Neg5m_NegCTL
PKCD,-0.2675,Neg5m_NegCTL
PKCD,0.855,Pos15m_PosCTL
PKCD,0.855,Pos15m_PosCTL
PKCD,0.9508333333333332,Pos1h_PosCTL
PKCD,0.9508333333333332,Pos1h_PosCTL
PKCD,0.3566666666666667,Pos24h_PosCTL
PKCD,0.3566666666666667,Pos24h_PosCTL
PKCD,1.0625,Pos30m_PosCTL
PKCD,1.0625,Pos30m_PosCTL
PKCD,1.2083333333333333,Pos4h_PosCTL
PKCD,1.2083333333333333,Pos4h_PosCTL
PKCD,1.195,Pos5m_PosCTL
PKCD,1.195,Pos5m_PosCTL
PKCH,-0.5875,Neg15m_NegCTL
PKCH,-0.5875,Neg15m_NegCTL
PKCH,-0.6566666666666666,Neg1h_NegCTL
PKCH,-0.6566666666666666,Neg1h_NegCTL
PKCH,0.05416666666666673,Neg24h_NegCTL
PKCH,0.05416666666666673,Neg24h_NegCTL
PKCH,-0.21833333333333332,Neg30m_NegCTL
PKCH,-0.21833333333333332,Neg30m_NegCTL
PKCH,-0.2883333333333333,Neg4h_NegCTL
PKCH,-0.2883333333333333,Neg4h_NegCTL
PKCH,-0.195,Neg5m_NegCTL
PKCH,-0.195,Neg5m_NegCTL
PKCH,-1.1083333333333334,Pos15m_PosCTL
PKCH,-1.1083333333333334,Pos15m_PosCTL
PKCH,-1.1291666666666669,Pos1h_PosCTL
PKCH,-1.1291666666666669,Pos1h_PosCTL
PKCH,0.8966666666666667,Pos24h_PosCTL
PKCH,0.8966666666666667,Pos24h_PosCTL
PKCH,-0.7041666666666667,Pos30m_PosCTL
PKCH,-0.7041666666666667,Pos30m_PosCTL
PKCH,-0.9558333333333332,Pos4h_PosCTL
PKCH,-0.9558333333333332,Pos4h_PosCTL
PKCH,-1.23,Pos5m_PosCTL
PKCH,-1.23,Pos5m_PosCTL
PKCI,0.7108333333333333,Neg15m_NegCTL
PKCI,0.7108333333333333,Neg15m_NegCTL
PKCI,0.8816666666666666,Neg1h_NegCTL
PKCI,0.8816666666666666,Neg1h_NegCTL
PKCI,0.5075000000000001,Neg24h_NegCTL
PKCI,0.5075000000000001,Neg24h_NegCTL
PKCI,0.7458333333333333,Neg30m_NegCTL
PKCI,0.7458333333333333,Neg30m_NegCTL
PKCI,0.9158333333333334,Neg4h_NegCTL
PKCI,0.9158333333333334,Neg4h_NegCTL
PKCI,-0.3933333333333333,Neg5m_NegCTL
PKCI,-0.3933333333333333,Neg5m_NegCTL
PKCI,1.35,Pos15m_PosCTL
PKCI,1.35,Pos15m_PosCTL
PKCI,0.9825,Pos1h_PosCTL
PKCI,0.9825,Pos1h_PosCTL
PKCI,-0.4616666666666666,Pos24h_PosCTL
PKCI,-0.4616666666666666,Pos24h_PosCTL
PKCI,1.5158333333333334,Pos30m_PosCTL
PKCI,1.5158333333333334,Pos30m_PosCTL
PKCI,1.0533333333333337,Pos4h_PosCTL
PKCI,1.0533333333333337,Pos4h_PosCTL
PKCI,1.6408333333333334,Pos5m_PosCTL
PKCI,1.6408333333333334,Pos5m_PosCTL
PKD,-0.23333333333333336,Neg15m_NegCTL
PKD,-0.23333333333333336,Neg15m_NegCTL
PKD,-0.23333333333333336,Neg15m_NegCTL
PKD,0.85,Neg1h_NegCTL
PKD,0.85,Neg1h_NegCTL
PKD,0.85,Neg1h_NegCTL
PKD,-0.31750000000000006,Neg24h_NegCTL
PKD,-0.31750000000000006,Neg24h_NegCTL
PKD,-0.31750000000000006,Neg24h_NegCTL
PKD,0.30500000000000005,Neg30m_NegCTL
PKD,0.30500000000000005,Neg30m_NegCTL
PKD,0.30500000000000005,Neg30m_NegCTL
PKD,0.3433333333333334,Neg4h_NegCTL
PKD,0.3433333333333334,Neg4h_NegCTL
PKD,0.3433333333333334,Neg4h_NegCTL
PKD,-1.1025,Neg5m_NegCTL
PKD,-1.1025,Neg5m_NegCTL
PKD,-1.1025,Neg5m_NegCTL
PKD,0.8183333333333334,Pos15m_PosCTL
PKD,0.8183333333333334,Pos15m_PosCTL
PKD,0.8183333333333334,Pos15m_PosCTL
PKD,0.5591666666666667,Pos1h_PosCTL
PKD,0.5591666666666667,Pos1h_PosCTL
PKD,0.5591666666666667,Pos1h_PosCTL
PKD,-0.3908333333333333,Pos24h_PosCTL
PKD,-0.3908333333333333,Pos24h_PosCTL
PKD,-0.3908333333333333,Pos24h_PosCTL
PKD,0.9641666666666666,Pos30m_PosCTL
PKD,0.9641666666666666,Pos30m_PosCTL
PKD,0.9641666666666666,Pos30m_PosCTL
PKD,0.8883333333333333,Pos4h_PosCTL
PKD,0.8883333333333333,Pos4h_PosCTL
PKD,0.8883333333333333,Pos4h_PosCTL
PKD,1.2858333333333332,Pos5m_PosCTL
PKD,1.2858333333333332,Pos5m_PosCTL
PKD,1.2858333333333332,Pos5m_PosCTL
PKG,2.444166666666667,Neg15m_NegCTL
PKG,2.444166666666667,Neg15m_NegCTL
PKG,3.2458333333333336,Neg1h_NegCTL
PKG,3.2458333333333336,Neg1h_NegCTL
PKG,0.665,Neg24h_NegCTL
PKG,0.665,Neg24h_NegCTL
PKG,2.9516666666666667,Neg30m_NegCTL
PKG,2.9516666666666667,Neg30m_NegCTL
PKG,2.09,Neg4h_NegCTL
PKG,2.09,Neg4h_NegCTL
PKG,0.6633333333333333,Neg5m_NegCTL
PKG,0.6633333333333333,Neg5m_NegCTL
PKG,2.9325,Pos15m_PosCTL
PKG,2.9325,Pos15m_PosCTL
PKG,3.2,Pos1h_PosCTL
PKG,3.2,Pos1h_PosCTL
PKG,0.07750000000000005,Pos24h_PosCTL
PKG,0.07750000000000005,Pos24h_PosCTL
PKG,2.87,Pos30m_PosCTL
PKG,2.87,Pos30m_PosCTL
PKG,3.1791666666666667,Pos4h_PosCTL
PKG,3.1791666666666667,Pos4h_PosCTL
PKG,3.6458333333333335,Pos5m_PosCTL
PKG,3.6458333333333335,Pos5m_PosCTL
PKN,-1.1341666666666668,Neg15m_NegCTL
PKN,-1.1341666666666668,Neg15m_NegCTL
PKN,-1.1341666666666668,Neg15m_NegCTL
PKN,-0.8133333333333334,Neg1h_NegCTL
PKN,-0.8133333333333334,Neg1h_NegCTL
PKN,-0.8133333333333334,Neg1h_NegCTL
PKN,-0.31916666666666665,Neg24h_NegCTL
PKN,-0.31916666666666665,Neg24h_NegCTL
PKN,-0.31916666666666665,Neg24h_NegCTL
PKN,-1.0741666666666667,Neg30m_NegCTL
PKN,-1.0741666666666667,Neg30m_NegCTL
PKN,-1.0741666666666667,Neg30m_NegCTL
PKN,-0.26333333333333336,Neg4h_NegCTL
PKN,-0.26333333333333336,Neg4h_NegCTL
PKN,-0.26333333333333336,Neg4h_NegCTL
PKN,-0.9216666666666666,Neg5m_NegCTL
PKN,-0.9216666666666666,Neg5m_NegCTL
PKN,-0.9216666666666666,Neg5m_NegCTL
PKN,-0.5308333333333334,Pos15m_PosCTL
PKN,-0.5308333333333334,Pos15m_PosCTL
PKN,-0.5308333333333334,Pos15m_PosCTL
PKN,-0.8225,Pos1h_PosCTL
PKN,-0.8225,Pos1h_PosCTL
PKN,-0.8225,Pos1h_PosCTL
PKN,-0.5641666666666667,Pos24h_PosCTL
PKN,-0.5641666666666667,Pos24h_PosCTL
PKN,-0.5641666666666667,Pos24h_PosCTL
PKN,-0.5433333333333333,Pos30m_PosCTL
PKN,-0.5433333333333333,Pos30m_PosCTL
PKN,-0.5433333333333333,Pos30m_PosCTL
PKN,-0.7191666666666666,Pos4h_PosCTL
PKN,-0.7191666666666666,Pos4h_PosCTL
PKN,-0.7191666666666666,Pos4h_PosCTL
PKN,-0.4933333333333333,Pos5m_PosCTL
PKN,-0.4933333333333333,Pos5m_PosCTL
PKN,-0.4933333333333333,Pos5m_PosCTL
PLK,-3.515,Neg15m_NegCTL
PLK,-3.515,Neg15m_NegCTL
PLK,-3.515,Neg15m_NegCTL
PLK,-3.515,Neg15m_NegCTL
PLK,-3.515,Neg15m_NegCTL
PLK,-2.6575,Neg1h_NegCTL
PLK,-2.6575,Neg1h_NegCTL
PLK,-2.6575,Neg1h_NegCTL
PLK,-2.6575,Neg1h_NegCTL
PLK,-2.6575,Neg1h_NegCTL
PLK,-3.0900000000000003,Neg24h_NegCTL
PLK,-3.0900000000000003,Neg24h_NegCTL
PLK,-3.0900000000000003,Neg24h_NegCTL
PLK,-3.0900000000000003,Neg24h_NegCTL
PLK,-3.0900000000000003,Neg24h_NegCTL
PLK,-2.943333333333334,Neg30m_NegCTL
PLK,-2.943333333333334,Neg30m_NegCTL
PLK,-2.943333333333334,Neg30m_NegCTL
PLK,-2.943333333333334,Neg30m_NegCTL
PLK,-2.943333333333334,Neg30m_NegCTL
PLK,-2.5675,Neg4h_NegCTL
PLK,-2.5675,Neg4h_NegCTL
PLK,-2.5675,Neg4h_NegCTL
PLK,-2.5675,Neg4h_NegCTL
PLK,-2.5675,Neg4h_NegCTL
PLK,-2.9066666666666667,Neg5m_NegCTL
PLK,-2.9066666666666667,Neg5m_NegCTL
PLK,-2.9066666666666667,Neg5m_NegCTL
PLK,-2.9066666666666667,Neg5m_NegCTL
PLK,-2.9066666666666667,Neg5m_NegCTL
PLK,-3.158333333333333,Pos15m_PosCTL
PLK,-3.158333333333333,Pos15m_PosCTL
PLK,-3.158333333333333,Pos15m_PosCTL
PLK,-3.158333333333333,Pos15m_PosCTL
PLK,-3.158333333333333,Pos15m_PosCTL
PLK,-2.650833333333334,Pos1h_PosCTL
PLK,-2.650833333333334,Pos1h_PosCTL
PLK,-2.650833333333334,Pos1h_PosCTL
PLK,-2.650833333333334,Pos1h_PosCTL
PLK,-2.650833333333334,Pos1h_PosCTL
PLK,-0.9308333333333332,Pos24h_PosCTL
PLK,-0.9308333333333332,Pos24h_PosCTL
PLK,-0.9308333333333332,Pos24h_PosCTL
PLK,-0.9308333333333332,Pos24h_PosCTL
PLK,-0.9308333333333332,Pos24h_PosCTL
PLK,-3.288333333333333,Pos30m_PosCTL
PLK,-3.288333333333333,Pos30m_PosCTL
PLK,-3.288333333333333,Pos30m_PosCTL
PLK,-3.288333333333333,Pos30m_PosCTL
PLK,-3.288333333333333,Pos30m_PosCTL
PLK,-2.5033333333333334,Pos4h_PosCTL
PLK,-2.5033333333333334,Pos4h_PosCTL
PLK,-2.5033333333333334,Pos4h_PosCTL
PLK,-2.5033333333333334,Pos4h_PosCTL
PLK,-2.5033333333333334,Pos4h_PosCTL
PLK,-2.904166666666667,Pos5m_PosCTL
PLK,-2.904166666666667,Pos5m_PosCTL
PLK,-2.904166666666667,Pos5m_PosCTL
PLK,-2.904166666666667,Pos5m_PosCTL
PLK,-2.904166666666667,Pos5m_PosCTL
PRKDC,-1.355,Neg15m_NegCTL
PRKDC,-0.8483333333333333,Neg1h_NegCTL
PRKDC,-1.0266666666666666,Neg24h_NegCTL
PRKDC,-1.0841666666666667,Neg30m_NegCTL
PRKDC,-1.1266666666666667,Neg4h_NegCTL
PRKDC,-1.2891666666666666,Neg5m_NegCTL
PRKDC,-1.6583333333333332,Pos15m_PosCTL
PRKDC,-0.8166666666666667,Pos1h_PosCTL
PRKDC,-0.63,Pos24h_PosCTL
PRKDC,-1.485,Pos30m_PosCTL
PRKDC,-1.2916666666666667,Pos4h_PosCTL
PRKDC,-1.6475,Pos5m_PosCTL
QIK,-2.25,Neg15m_NegCTL
QIK,-2.25,Neg15m_NegCTL
QIK,-1.5333333333333334,Neg1h_NegCTL
QIK,-1.5333333333333334,Neg1h_NegCTL
QIK,-1.5158333333333334,Neg24h_NegCTL
QIK,-1.5158333333333334,Neg24h_NegCTL
QIK,-2.275,Neg30m_NegCTL
QIK,-2.275,Neg30m_NegCTL
QIK,-1.7241666666666666,Neg4h_NegCTL
QIK,-1.7241666666666666,Neg4h_NegCTL
QIK,-1.8483333333333336,Neg5m_NegCTL
QIK,-1.8483333333333336,Neg5m_NegCTL
QIK,-1.5683333333333334,Pos15m_PosCTL
QIK,-1.5683333333333334,Pos15m_PosCTL
QIK,-1.2875,Pos1h_PosCTL
QIK,-1.2875,Pos1h_PosCTL
QIK,-1.765,Pos24h_PosCTL
QIK,-1.765,Pos24h_PosCTL
QIK,-1.7666666666666666,Pos30m_PosCTL
QIK,-1.7666666666666666,Pos30m_PosCTL
QIK,-1.6875,Pos4h_PosCTL
QIK,-1.6875,Pos4h_PosCTL
QIK,-1.1183333333333334,Pos5m_PosCTL
QIK,-1.1183333333333334,Pos5m_PosCTL
RAD53,0.7066666666666667,Neg15m_NegCTL
RAD53,0.6833333333333333,Neg1h_NegCTL
RAD53,0.33166666666666667,Neg24h_NegCTL
RAD53,0.7608333333333334,Neg30m_NegCTL
RAD53,0.24833333333333332,Neg4h_NegCTL
RAD53,-0.13416666666666663,Neg5m_NegCTL
RAD53,1.1583333333333332,Pos15m_PosCTL
RAD53,1.215,Pos1h_PosCTL
RAD53,0.06666666666666665,Pos24h_PosCTL
RAD53,1.0466666666666666,Pos30m_PosCTL
RAD53,1.1975,Pos4h_PosCTL
RAD53,1.7575,Pos5m_PosCTL
RAF,-1.6516666666666666,Neg15m_NegCTL
RAF,-1.6516666666666666,Neg15m_NegCTL
RAF,-1.6516666666666666,Neg15m_NegCTL
RAF,-1.6516666666666666,Neg15m_NegCTL
RAF,-1.6516666666666666,Neg15m_NegCTL
RAF,-2.2733333333333334,Neg1h_NegCTL
RAF,-2.2733333333333334,Neg1h_NegCTL
RAF,-2.2733333333333334,Neg1h_NegCTL
RAF,-2.2733333333333334,Neg1h_NegCTL
RAF,-2.2733333333333334,Neg1h_NegCTL
RAF,-1.0216666666666667,Neg24h_NegCTL
RAF,-1.0216666666666667,Neg24h_NegCTL
RAF,-1.0216666666666667,Neg24h_NegCTL
RAF,-1.0216666666666667,Neg24h_NegCTL
RAF,-1.0216666666666667,Neg24h_NegCTL
RAF,-2.3133333333333335,Neg30m_NegCTL
RAF,-2.3133333333333335,Neg30m_NegCTL
RAF,-2.3133333333333335,Neg30m_NegCTL
RAF,-2.3133333333333335,Neg30m_NegCTL
RAF,-2.3133333333333335,Neg30m_NegCTL
RAF,-1.1941666666666666,Neg4h_NegCTL
RAF,-1.1941666666666666,Neg4h_NegCTL
RAF,-1.1941666666666666,Neg4h_NegCTL
RAF,-1.1941666666666666,Neg4h_NegCTL
RAF,-1.1941666666666666,Neg4h_NegCTL
RAF,-1.2366666666666666,Neg5m_NegCTL
RAF,-1.2366666666666666,Neg5m_NegCTL
RAF,-1.2366666666666666,Neg5m_NegCTL
RAF,-1.2366666666666666,Neg5m_NegCTL
RAF,-1.2366666666666666,Neg5m_NegCTL
RAF,-1.9108333333333336,Pos15m_PosCTL
RAF,-1.9108333333333336,Pos15m_PosCTL
RAF,-1.9108333333333336,Pos15m_PosCTL
RAF,-1.9108333333333336,Pos15m_PosCTL
RAF,-1.9108333333333336,Pos15m_PosCTL
RAF,-2.1,Pos1h_PosCTL
RAF,-2.1,Pos1h_PosCTL
RAF,-2.1,Pos1h_PosCTL
RAF,-2.1,Pos1h_PosCTL
RAF,-2.1,Pos1h_PosCTL
RAF,-1.0108333333333333,Pos24h_PosCTL
RAF,-1.0108333333333333,Pos24h_PosCTL
RAF,-1.0108333333333333,Pos24h_PosCTL
RAF,-1.0108333333333333,Pos24h_PosCTL
RAF,-1.0108333333333333,Pos24h_PosCTL
RAF,-1.9416666666666669,Pos30m_PosCTL
RAF,-1.9416666666666669,Pos30m_PosCTL
RAF,-1.9416666666666669,Pos30m_PosCTL
RAF,-1.9416666666666669,Pos30m_PosCTL
RAF,-1.9416666666666669,Pos30m_PosCTL
RAF,-1.8766666666666667,Pos4h_PosCTL
RAF,-1.8766666666666667,Pos4h_PosCTL
RAF,-1.8766666666666667,Pos4h_PosCTL
RAF,-1.8766666666666667,Pos4h_PosCTL
RAF,-1.8766666666666667,Pos4h_PosCTL
RAF,-1.7716666666666665,Pos5m_PosCTL
RAF,-1.7716666666666665,Pos5m_PosCTL
RAF,-1.7716666666666665,Pos5m_PosCTL
RAF,-1.7716666666666665,Pos5m_PosCTL
RAF,-1.7716666666666665,Pos5m_PosCTL
RIPK,1.21,Neg15m_NegCTL
RIPK,1.21,Neg15m_NegCTL
RIPK,1.21,Neg15m_NegCTL
RIPK,1.21,Neg15m_NegCTL
RIPK,1.21,Neg15m_NegCTL
RIPK,1.596666666666667,Neg1h_NegCTL
RIPK,1.596666666666667,Neg1h_NegCTL
RIPK,1.596666666666667,Neg1h_NegCTL
RIPK,1.596666666666667,Neg1h_NegCTL
RIPK,1.596666666666667,Neg1h_NegCTL
RIPK,0.24416666666666667,Neg24h_NegCTL
RIPK,0.24416666666666667,Neg24h_NegCTL
RIPK,0.24416666666666667,Neg24h_NegCTL
RIPK,0.24416666666666667,Neg24h_NegCTL
RIPK,0.24416666666666667,Neg24h_NegCTL
RIPK,1.2691666666666666,Neg30m_NegCTL
RIPK,1.2691666666666666,Neg30m_NegCTL
RIPK,1.2691666666666666,Neg30m_NegCTL
RIPK,1.2691666666666666,Neg30m_NegCTL
RIPK,1.2691666666666666,Neg30m_NegCTL
RIPK,0.7783333333333333,Neg4h_NegCTL
RIPK,0.7783333333333333,Neg4h_NegCTL
RIPK,0.7783333333333333,Neg4h_NegCTL
RIPK,0.7783333333333333,Neg4h_NegCTL
RIPK,0.7783333333333333,Neg4h_NegCTL
RIPK,0.05999999999999998,Neg5m_NegCTL
RIPK,0.05999999999999998,Neg5m_NegCTL
RIPK,0.05999999999999998,Neg5m_NegCTL
RIPK,0.05999999999999998,Neg5m_NegCTL
RIPK,0.05999999999999998,Neg5m_NegCTL
RIPK,0.03416666666666664,Pos15m_PosCTL
RIPK,0.03416666666666664,Pos15m_PosCTL
RIPK,0.03416666666666664,Pos15m_PosCTL
RIPK,0.03416666666666664,Pos15m_PosCTL
RIPK,0.03416666666666664,Pos15m_PosCTL
RIPK,0.83,Pos1h_PosCTL
RIPK,0.83,Pos1h_PosCTL
RIPK,0.83,Pos1h_PosCTL
RIPK,0.83,Pos1h_PosCTL
RIPK,0.83,Pos1h_PosCTL
RIPK,-0.29500000000000004,Pos24h_PosCTL
RIPK,-0.29500000000000004,Pos24h_PosCTL
RIPK,-0.29500000000000004,Pos24h_PosCTL
RIPK,-0.29500000000000004,Pos24h_PosCTL
RIPK,-0.29500000000000004,Pos24h_PosCTL
RIPK,0.1508333333333333,Pos30m_PosCTL
RIPK,0.1508333333333333,Pos30m_PosCTL
RIPK,0.1508333333333333,Pos30m_PosCTL
RIPK,0.1508333333333333,Pos30m_PosCTL
RIPK,0.1508333333333333,Pos30m_PosCTL
RIPK,1.169166666666667,Pos4h_PosCTL
RIPK,1.169166666666667,Pos4h_PosCTL
RIPK,1.169166666666667,Pos4h_PosCTL
RIPK,1.169166666666667,Pos4h_PosCTL
RIPK,1.169166666666667,Pos4h_PosCTL
RIPK,0.3616666666666666,Pos5m_PosCTL
RIPK,0.3616666666666666,Pos5m_PosCTL
RIPK,0.3616666666666666,Pos5m_PosCTL
RIPK,0.3616666666666666,Pos5m_PosCTL
RIPK,0.3616666666666666,Pos5m_PosCTL
RSK,0.37583333333333335,Neg15m_NegCTL
RSK,0.37583333333333335,Neg15m_NegCTL
RSK,0.37583333333333335,Neg15m_NegCTL
RSK,0.37583333333333335,Neg15m_NegCTL
RSK,0.37583333333333335,Neg15m_NegCTL
RSK,0.37583333333333335,Neg15m_NegCTL
RSK,0.37583333333333335,Neg15m_NegCTL
RSK,0.37583333333333335,Neg15m_NegCTL
RSK,1.2241666666666666,Neg1h_NegCTL
RSK,1.2241666666666666,Neg1h_NegCTL
RSK,1.2241666666666666,Neg1h_NegCTL
RSK,1.2241666666666666,Neg1h_NegCTL
RSK,1.2241666666666666,Neg1h_NegCTL
RSK,1.2241666666666666,Neg1h_NegCTL
RSK,1.2241666666666666,Neg1h_NegCTL
RSK,1.2241666666666666,Neg1h_NegCTL
RSK,-0.4016666666666666,Neg24h_NegCTL
RSK,-0.4016666666666666,Neg24h_NegCTL
RSK,-0.4016666666666666,Neg24h_NegCTL
RSK,-0.4016666666666666,Neg24h_NegCTL
RSK,-0.4016666666666666,Neg24h_NegCTL
RSK,-0.4016666666666666,Neg24h_NegCTL
RSK,-0.4016666666666666,Neg24h_NegCTL
RSK,-0.4016666666666666,Neg24h_NegCTL
RSK,0.635,Neg30m_NegCTL
RSK,0.635,Neg30m_NegCTL
RSK,0.635,Neg30m_NegCTL
RSK,0.635,Neg30m_NegCTL
RSK,0.635,Neg30m_NegCTL
RSK,0.635,Neg30m_NegCTL
RSK,0.635,Neg30m_NegCTL
RSK,0.635,Neg30m_NegCTL
RSK,0.545,Neg4h_NegCTL
RSK,0.545,Neg4h_NegCTL
RSK,0.545,Neg4h_NegCTL
RSK,0.545,Neg4h_NegCTL
RSK,0.545,Neg4h_NegCTL
RSK,0.545,Neg4h_NegCTL
RSK,0.545,Neg4h_NegCTL
RSK,0.545,Neg4h_NegCTL
RSK,-0.8099999999999999,Neg5m_NegCTL
RSK,-0.8099999999999999,Neg5m_NegCTL
RSK,-0.8099999999999999,Neg5m_NegCTL
RSK,-0.8099999999999999,Neg5m_NegCTL
RSK,-0.8099999999999999,Neg5m_NegCTL
RSK,-0.8099999999999999,Neg5m_NegCTL
